approach,attack_type,trust_mode,trial,seed,n_rounds,final_nsw_ratio,final_nsw_legit,offline_nsw,final_min_util,final_fairness_gap,final_detection_rate,final_fp_rate,final_fn_rate,final_algorithm1_detection_rate,final_algorithm1_fp_rate,avg_malicious_resource_share,final_malicious_resource_share,avg_malicious_trusted_count,final_malicious_trusted_count,avg_alpha_t,avg_expert_defensive_weight,avg_expert_aggressive_weight,avg_expert_gm_weight
generalized_mean_greedy,reputation_poison,sparse_online,12,198,400,0.65163488531823,5.193267341107087,7.969596867992914,4.848369885653915,0.9000785654633088,1.0,0.0,0.0,0.0,0.0,0.0013136227204878879,0.0,0.025,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,13,211,400,0.6504692263924309,4.9529925704767965,7.614491769190376,4.442833024894695,0.9039699316815559,1.0,0.0,0.0,0.0,0.0,0.0018369747058072617,0.0,0.025,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,14,224,400,0.657575073462398,5.028529812996476,7.647080943198224,4.785683734938312,0.5841740029656899,1.0,0.0,0.0,0.0,0.0,0.0019062785877788258,0.0,0.0225,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,15,237,400,0.6501386207185106,4.922244008399315,7.571068463767654,4.510019801394475,0.7901319634804826,1.0,0.0,0.0,0.0,0.0,0.0016170527086669325,0.0,0.0225,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,16,250,400,0.6511561721063727,5.106501689732979,7.842207305221983,4.859909434160331,0.6772293462929504,1.0,0.0,0.0,0.0,0.0,0.0019333645468236228,0.0,0.0225,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,17,263,400,0.6549117430585485,5.266891333664853,8.042139096586634,4.940227185164173,0.9386594259954233,1.0,0.0,0.0,0.0,0.0,0.001591276421649696,0.0,0.03,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,18,276,400,0.6564949815439489,5.203457432644022,7.92611913103509,4.7619309828085035,0.9055102561060808,1.0,0.0,0.0,0.0,0.0,0.0027365157009037466,0.0,0.02,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,19,289,400,0.6523593703730809,5.181810896180738,7.943184587380553,4.768469051716952,0.8641954621720727,1.0,0.0,0.0,0.0,0.0,0.0025832536047582033,0.0,0.025,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,20,302,400,0.643466094369642,4.942772656235567,7.681481121515268,4.528226412357246,0.8359286131279067,1.0,0.0,0.0,0.0,0.0,0.001987149030816413,0.0,0.025,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,21,315,400,0.6539374908209067,5.0244511018774585,7.6833813206979755,4.521215711324126,0.8734512183378653,1.0,0.0,0.0,0.0,0.0,0.0025128865813115937,0.0,0.025,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,22,328,400,0.6526711997013254,5.2366728420787965,8.02344709629473,4.9691605518080335,0.6708644135153712,1.0,0.0,0.0,0.0,0.0,0.0021411339572954915,0.0,0.03,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,23,341,400,0.6540869871477532,5.1069258376287765,7.807716615642074,4.792165476003583,0.7459108483759955,1.0,0.0,0.0,0.0,0.0,0.003456916027826452,0.0,0.0275,0.0,,,,
generalized_mean_greedy,reputation_poison,sparse_online,24,354,400,0.6520022902344065,5.09281170621793,7.811033461841021,4.725759285941609,0.9843049426551769,1.0,0.0,0.0,0.0,0.0,0.0019321956499391306,0.0,0.03,0.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,0,42,400,0.47912368230152874,3.8274610244192666,7.988461363532675,3.521763539364147,0.6748754856750425,0.0,0.0,1.0,0.0,0.0,0.3000911028144676,0.3461240062313163,3.9825,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,1,55,400,0.4714521565963684,3.777045301532678,8.011513466819027,3.5435746193849007,0.5681516401145887,0.0,0.0,1.0,0.0,0.0,0.30266777506701514,0.17712138522495058,3.985,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,2,68,400,0.47816549492718935,3.7131879916227026,7.76548711903211,3.2853169610650714,0.9954632324814283,0.0,0.0,1.0,0.0,0.0,0.2888738153993349,0.17546310520096542,3.9725,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,3,81,400,0.4916270849506105,3.803970529230882,7.737512121841362,3.5147065858137307,0.4963814015833532,0.0,0.0,1.0,0.0,0.0,0.28171299457970717,0.44746189690348553,3.9775,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,4,94,400,0.4844578055700543,3.8084495488881513,7.8612616106098345,3.5398053353512253,0.6489788937106571,0.0,0.0,1.0,0.0,0.0,0.28879941437734646,0.41645133871477535,3.9775,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,5,107,400,0.4813176613984496,3.7486733751010233,7.788356164220942,3.3491492713930935,0.7480532074253459,0.0,0.0,1.0,0.0,0.0,0.28898619037893825,0.34289672623821243,3.975,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,6,120,400,0.47215964903265034,3.6653085185827554,7.762858444367607,3.364123156987693,0.7049384017874893,0.0,0.0,1.0,0.0,0.0,0.29514868674893757,0.17458600650659853,3.965,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,7,133,400,0.4744636722773768,3.7391258023673797,7.880742026928976,3.4046018177000845,0.60756606223431,0.0,0.0,1.0,0.0,0.0,0.30219014641057884,0.16693766034755242,3.9875,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,8,146,400,0.4837619896322413,3.797510272436183,7.849955874629737,3.4635511961906045,0.6694705262252509,0.0,0.0,1.0,0.0,0.0,0.2909235820412117,0.5136783625149378,3.9825,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,9,159,400,0.47118877235011186,3.7167257808320238,7.887976112619147,3.3707620516406798,0.9303549223807042,0.0,0.0,1.0,0.0,0.0,0.3012067256897676,0.21635161777134726,3.97,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,10,172,400,0.47788137840540307,3.7219165298865384,7.7883690348133,3.340272715507372,0.7813499231272072,0.0,0.0,1.0,0.0,0.0,0.29494750910117346,0.5532630075008939,3.98,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,11,185,400,0.4847656261842801,3.8219569836178833,7.8841336455753455,3.4830543587617058,0.7180832605649421,0.0,0.0,1.0,0.0,0.0,0.28417001087207266,0.5576806828693783,3.99,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,12,198,400,0.48096304102226867,3.83308154535142,7.969596867992914,3.5457984174659956,0.7328672307192656,0.0,0.0,1.0,0.0,0.0,0.29334783388097885,0.19076514993208626,3.995,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,13,211,400,0.47827411713605317,3.641814328349271,7.614491769190376,3.2482411331872405,0.6876947755784317,0.0,0.0,1.0,0.0,0.0,0.29328963961025756,0.2689655829223444,3.985,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,14,224,400,0.4943399092545867,3.7802572995230896,7.647080943198224,3.627172811809704,0.4264701240858604,0.0,0.0,1.0,0.0,0.0,0.28513350693204154,0.4963070417231096,3.9875,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,15,237,400,0.4802893954747714,3.6363038955610727,7.571068463767654,3.3180969476741846,0.6296830846077008,0.0,0.0,1.0,0.0,0.0,0.2922458195163889,0.1529755056112978,3.99,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,16,250,400,0.4739881634287688,3.717113437829842,7.842207305221983,3.5183929245443077,0.5370813693196808,0.0,0.0,1.0,0.0,0.0,0.3010347103971144,0.2142432721082022,3.9925,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,17,263,400,0.4777404335102417,3.8420550183529625,8.042139096586634,3.6211591649840145,0.6600906999623124,0.0,0.0,1.0,0.0,0.0,0.3023656076236661,0.43357786127938874,3.98,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,18,276,400,0.4883214100956562,3.8704936706532127,7.92611913103509,3.498291254503819,0.7561537066497266,0.0,0.0,1.0,0.0,0.0,0.2888729583482201,0.20034469055253712,3.9775,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,19,289,400,0.4745200812308398,3.7692005956353745,7.943184587380553,3.492042244557086,0.635355831309965,0.0,0.0,1.0,0.0,0.0,0.301110631433853,0.2734871702345108,3.975,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,20,302,400,0.47655133737549044,3.660620101482683,7.681481121515268,3.3631050777350566,0.5525250829688639,0.0,0.0,1.0,0.0,0.0,0.28622052245724433,0.4448471848557785,3.9825,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,21,315,400,0.4894589782847728,3.7606999710011393,7.6833813206979755,3.3272899308318946,0.767923915529007,0.0,0.0,1.0,0.0,0.0,0.2812930606885385,0.3596134549807259,3.9825,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,22,328,400,0.477412953508212,3.830497575558954,8.02344709629473,3.635418751501515,0.48667577786096405,0.0,0.0,1.0,0.0,0.0,0.3042622502929251,0.8243743403295354,3.9825,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,23,341,400,0.48551927051939814,3.790796875648724,7.807716615642074,3.5424711614319024,0.6304433646270038,0.0,0.0,1.0,0.0,0.0,0.2866051204486617,0.2391034946793088,3.9925,4.0,,,,
generalized_mean_greedy,trust_mimicry,algorithm1,24,354,400,0.48406696735184723,3.7810632797571837,7.811033461841021,3.5078130344567104,0.7721418429231073,0.0,0.0,1.0,0.0,0.0,0.28917845452172003,0.13763251532804086,3.995,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,0,42,400,0.47893513472770416,3.825954819410581,7.988461363532675,3.520314720471378,0.6747804219690026,0.0,0.0,1.0,0.0,0.0,0.29975996984828207,0.3461144982648869,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,1,55,400,0.4718518894746798,3.7802477668704,8.011513466819027,3.546611978202408,0.5682538552051288,0.0,0.0,1.0,0.0,0.0,0.3031665351918546,0.17713159351915805,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,2,68,400,0.48065826447239324,3.732545561416699,7.76548711903211,3.3041461152647034,0.9968263685273144,0.0,0.0,1.0,0.0,0.0,0.2878502578191228,0.1753872564238548,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,3,81,400,0.49144687009307625,3.8025761145861745,7.737512121841362,3.5132012923477185,0.4964626486356134,0.0,0.0,1.0,0.0,0.0,0.2819647077942539,0.4474866615592969,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,4,94,400,0.48408089952769795,3.8054865918865683,7.8612616106098345,3.5368291421767832,0.6488322790254966,0.0,0.0,1.0,0.0,0.0,0.28865567989572827,0.41642039756831695,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,5,107,400,0.4809304649608953,3.7456577513398326,7.788356164220942,3.346529581694898,0.7475662208794134,0.0,0.0,1.0,0.0,0.0,0.28944357673316523,0.3428946242379322,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,6,120,400,0.4724208578871076,3.6673362459443224,7.762858444367607,3.3658704130337678,0.7054917566247512,0.0,0.0,1.0,0.0,0.0,0.29524329705224794,0.17458681578596025,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,7,133,400,0.47470531880165917,3.7410301562869535,7.880742026928976,3.406434210611398,0.6076057020872603,0.0,0.0,1.0,0.0,0.0,0.3022761443509805,0.16694434953365989,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,8,146,400,0.48354320955870644,3.795792858512686,7.849955874629737,3.461938264683269,0.6693940206461217,0.0,0.0,1.0,0.0,0.0,0.2911482538104353,0.5136864241788727,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,9,159,400,0.470984537912984,3.7151147844705847,7.887976112619147,3.3692151642867385,0.9300706006444237,0.0,0.0,1.0,0.0,0.0,0.3019418933192476,0.21634799133002877,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,10,172,400,0.47849526912950735,3.7266977373929113,7.7883690348133,3.3447646871073684,0.7817279106518753,0.0,0.0,1.0,0.0,0.0,0.2947231603370106,0.5532637431970078,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,11,185,400,0.485152369939387,3.8250061230697376,7.8841336455753455,3.4857760313027724,0.7185186634650229,0.0,0.0,1.0,0.0,0.0,0.2843887470572472,0.5576771505620222,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,12,198,400,0.48092859609364325,3.8328070331561284,7.969596867992914,3.545288473667534,0.7331281087666621,0.0,0.0,1.0,0.0,0.0,0.2931785890315167,0.19076181493665753,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,13,211,400,0.47812142458629503,3.640651652185921,7.614491769190376,3.247128498063555,0.6875474184202677,0.0,0.0,1.0,0.0,0.0,0.29360564212582607,0.2689579193954533,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,14,224,400,0.4944796972540721,3.781326269670042,7.647080943198224,3.6282257373874733,0.42648795635521,0.0,0.0,1.0,0.0,0.0,0.2849013698024829,0.4963045034032961,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,15,237,400,0.4798605452483365,3.633057041136032,7.571068463767654,3.315138672996869,0.6292918445526552,0.0,0.0,1.0,0.0,0.0,0.29201367723467747,0.15296279254408715,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,16,250,400,0.4739265400830705,3.7166301747780346,7.842207305221983,3.5179315934963435,0.5370614316023712,0.0,0.0,1.0,0.0,0.0,0.3010808893412493,0.2142436787887667,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,17,263,400,0.4775026798521615,3.840142970363959,8.042139096586634,3.6193032582072493,0.6599535082775856,0.0,0.0,1.0,0.0,0.0,0.3026155813504253,0.43357436581647385,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,18,276,400,0.4883301431020954,3.8705628895026214,7.92611913103509,3.498371529861015,0.7561718486936799,0.0,0.0,1.0,0.0,0.0,0.2887365183007367,0.20034309997391261,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,19,289,400,0.47430618199205127,3.767501554498577,7.943184587380553,3.4906090153757736,0.6350008733826131,0.0,0.0,1.0,0.0,0.0,0.3020015779726704,0.2734820015228808,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,20,302,400,0.4763041864847131,3.6587216165810115,7.681481121515268,3.3612709109366263,0.5523634344672108,0.0,0.0,1.0,0.0,0.0,0.2860201816835804,0.44485809321141323,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,21,315,400,0.4893858932882919,3.760138431104355,7.6833813206979755,3.3267647236456237,0.7678982911781991,0.0,0.0,1.0,0.0,0.0,0.28158629550784897,0.3596297206958889,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,22,328,400,0.4782297845248817,3.837051376007816,8.02344709629473,3.641543703698873,0.4878892229361682,0.0,0.0,1.0,0.0,0.0,0.3028706729937825,0.8243672941590712,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,23,341,400,0.4855755883030105,3.7912365889435904,7.807716615642074,3.542907835049625,0.6304430536230972,0.0,0.0,1.0,0.0,0.0,0.2866369416032077,0.23910182215116496,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,no_trust,24,354,400,0.48412281754923964,3.781499527517866,7.811033461841021,3.508222178050775,0.7722408244698151,0.0,0.0,1.0,0.0,0.0,0.2895407683211085,0.1376326193242588,4.0,4.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,0,42,400,0.6554762015861431,5.236246311086059,7.988461363532675,4.824418603163474,0.9220623229539369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,1,55,400,0.6503695795806258,5.210444645219613,8.011513466819027,4.952210688842452,0.6680093051036033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,2,68,400,0.6497325253517393,5.045489556435135,7.76548711903211,4.510743254406604,1.2609777048901236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,3,81,400,0.6580061800769154,5.091330794591663,7.737512121841362,4.709647670519736,0.7026979616236284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,4,94,400,0.6528126569040598,5.131931078640094,7.8612616106098345,4.77737914117089,0.801631836983117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,5,107,400,0.6504589805367893,5.066006210636573,7.788356164220942,4.550105242126694,0.8987707900305173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,6,120,400,0.6479513736072476,5.029954792146612,7.762858444367607,4.63875410167156,0.9671715206559863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,7,133,400,0.6551424571762543,5.163008695894424,7.880742026928976,4.703894661600388,0.7943525055098934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,8,146,400,0.6543354862085092,5.136504693941192,7.849955874629737,4.696895988942082,0.8322552340596623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,9,159,400,0.6480640843827367,5.111914017057426,7.887976112619147,4.708648115224718,1.1525682128793937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,10,172,400,0.6525857535398939,5.082578675430414,7.7883690348133,4.628124232014999,0.9430313775843571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,11,185,400,0.6501281215914697,5.125696997374005,7.8841336455753455,4.706230555960356,0.9222317116617154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,12,198,400,0.6526114235414237,5.201049957072127,7.969596867992914,4.856132544253296,0.9008122282342992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,13,211,400,0.6519813929095366,4.964506949974943,7.614491769190376,4.45385640763294,0.9048733372063724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,14,224,400,0.6583705742572251,5.034613071964897,7.647080943198224,4.791703214913118,0.584229186059658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,15,237,400,0.6504196533801926,4.924371725921465,7.571068463767654,4.512085317014498,0.7903654332386694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,16,250,400,0.6520687917356734,5.1136586420567705,7.842207305221983,4.867129409401951,0.6771388378501575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,17,263,400,0.6560757785264049,5.276252668810715,8.042139096586634,4.949278843379023,0.9393638584040414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,18,276,400,0.6574916596266699,5.2113572218629605,7.92611913103509,4.7691012451896,0.906617944111825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,19,289,400,0.6534937753902644,5.190821684629078,7.943184587380553,4.776688037126516,0.8654023572682394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,20,302,400,0.6449652732426444,4.95428857044631,7.681481121515268,4.539386066100209,0.8366946781955926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,21,315,400,0.6548348979000769,5.031346222666617,7.6833813206979755,4.527666894371221,0.8737157218813669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,22,328,400,0.653745818132981,5.24529498621389,8.02344709629473,4.9773655686878415,0.6722688854985996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,23,341,400,0.6552749940506718,5.116201458864191,7.807716615642074,4.801036527025262,0.746418155859323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,oracle,24,354,400,0.6533154752078996,5.1030690379874715,7.811033461841021,4.735322044191528,0.9860601184951667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,0,42,400,0.6548995326614684,5.231639613661746,7.988461363532675,4.819734960288048,0.9217743739440669,1.0,0.0,0.0,0.0,0.0,0.0008861184281741061,0.0,0.0125,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,1,55,400,0.6487215564578382,5.197241485777771,8.011513466819027,4.939371577703433,0.6675432393825966,1.0,0.0,0.0,0.0,0.0,0.0020495793490088957,0.0,0.0175,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,2,68,400,0.6478250285198693,5.030676914357654,7.76548711903211,4.496104998538964,1.260151044657178,1.0,0.0,0.0,0.0,0.0,0.001333629796257961,0.0,0.01,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,3,81,400,0.6568715007245394,5.08255119934825,7.737512121841362,4.700536477979256,0.702761769509066,1.0,0.0,0.0,0.0,0.0,0.0019059385684861462,0.0,0.015,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,4,94,400,0.6522195253353659,5.12726831620908,7.8612616106098345,4.772730151097295,0.8012221329066511,1.0,0.0,0.0,0.0,0.0,0.0006098944058250864,0.0,0.0075,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,5,107,400,0.6503381853746127,5.0650654148906264,7.788356164220942,4.549298948445178,0.8986182559636253,1.0,0.0,0.0,0.0,0.0,0.00022768386155236407,0.0,0.005,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,6,120,400,0.6478324876061612,5.029031896949162,7.762858444367607,4.637915796706619,0.9669975414369274,1.0,0.0,0.0,0.0,0.0,0.0001786916802071226,0.0,0.005,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,7,133,400,0.6538183863550169,5.152574035326868,7.880742026928976,4.694449709993702,0.7936354623903474,1.0,0.0,0.0,0.0,0.0,0.00114534777181028,0.0,0.0175,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,8,146,400,0.6535015463644325,5.129958302963094,7.849955874629737,4.6907808849242345,0.8319863717542004,1.0,0.0,0.0,0.0,0.0,0.0019299477557322819,0.0,0.0125,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,9,159,400,0.647398234282108,5.106661807369082,7.887976112619147,4.703502786871099,1.1518490914469135,1.0,0.0,0.0,0.0,0.0,0.0011612434120155393,0.0,0.0075,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,10,172,400,0.6522763645638421,5.080169039909619,7.7883690348133,4.625816011563724,0.9428527534909321,1.0,0.0,0.0,0.0,0.0,0.0007553332134597463,0.0,0.01,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,11,185,400,0.6485167523673784,5.112992747058902,7.8841336455753455,4.694823703559374,0.9206800448105019,1.0,0.0,0.0,0.0,0.0,0.0015387319439697032,0.0,0.02,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,12,198,400,0.6516313660267304,5.193239293772575,7.969596867992914,4.848340339889924,0.9000776593705284,1.0,0.0,0.0,0.0,0.0,0.0013175530804880092,0.0,0.025,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,13,211,400,0.6505255719550074,4.953421613299265,7.614491769190376,4.4432407048997735,0.9040020324864679,1.0,0.0,0.0,0.0,0.0,0.0015351495516705137,0.0,0.015,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,14,224,400,0.6577830173180689,5.030119976492432,7.647080943198224,4.787258416433117,0.584182252386312,1.0,0.0,0.0,0.0,0.0,0.0012199348673356042,0.0,0.0175,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,15,237,400,0.6500916707102793,4.921888546672622,7.571068463767654,4.509679304989567,0.790150900017335,1.0,0.0,0.0,0.0,0.0,0.0018236173051406086,0.0,0.02,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,16,250,400,0.6509537678132861,5.104914393307126,7.842207305221983,4.858306581548228,0.6772587495346425,1.0,0.0,0.0,0.0,0.0,0.00230043834137269,0.0,0.0225,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,17,263,400,0.6548870812862381,5.266693000261564,8.042139096586634,4.940036991030411,0.9386439792862697,1.0,0.0,0.0,0.0,0.0,0.0017044902601957026,0.0,0.0175,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,18,276,400,0.6569508650101789,5.20707081930723,7.92611913103509,4.765196554739227,0.9060109787147121,1.0,0.0,0.0,0.0,0.0,0.001750129288368232,0.0,0.015,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,19,289,400,0.6522311528900094,5.180792441045372,7.943184587380553,4.767492978768181,0.8641208608362492,1.0,0.0,0.0,0.0,0.0,0.0022683089552088054,0.0,0.015,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,20,302,400,0.6439085956719292,4.946171721635332,7.681481121515268,4.531524472694639,0.8361845576294122,1.0,0.0,0.0,0.0,0.0,0.001529561552703471,0.0,0.0125,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,21,315,400,0.6541496335442929,5.026081075315646,7.6833813206979755,4.522692106782715,0.8735758459795724,1.0,0.0,0.0,0.0,0.0,0.0016628867101999823,0.0,0.0125,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,22,328,400,0.6530006475298198,5.239316149301711,8.02344709629473,4.971689051142459,0.6712769812717898,1.0,0.0,0.0,0.0,0.0,0.0013317904806005398,0.0,0.0175,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,23,341,400,0.6537339657716598,5.104169546764975,7.807716615642074,4.789530988620332,0.745761055346227,1.0,0.0,0.0,0.0,0.0,0.004361072029875995,0.0,0.0225,0.0,,,,
generalized_mean_greedy,trust_mimicry,sparse_online,24,354,400,0.6521597887610056,5.094041932479386,7.811033461841021,4.726907476240274,0.9845138748646223,1.0,0.0,0.0,0.0,0.0,0.0017170952333177341,0.0,0.025,0.0,,,,
pace_trusted,burst,algorithm1,0,42,400,0.5969584515146328,4.768779525558938,7.988461363532675,4.244576403794336,1.2723340603008824,1.0,0.0,0.0,1.0,0.0,0.13331878533217587,0.0,1.285,0.0,,,,
pace_trusted,burst,algorithm1,1,55,400,0.6077393452776834,4.868911949007939,8.011513466819027,3.965380085611296,1.7769397757399594,1.0,0.0,0.0,1.0,0.0,0.08801836541500636,0.0,0.935,0.0,,,,
