approach,attack_type,trial,seed,final_nsw_legit,final_nsw_ratio,final_dr,final_fpr,final_min_util,final_fairness_gap,conv_round,spectral_f1,sparse_f1,alg1_f1,offline_nsw
sample_resolving,reputation_poison,1,55,3.2468277335276547,0.4052702085535916,0.0,0.0,3.0747978826909197,0.4273139633289835,400,0.6666666666666666,1.0,0.0,8.011513466819027
sample_resolving,reputation_poison,2,68,3.2112054386628275,0.41352273069806755,0.0,0.0,2.858169229994119,0.7502786693183117,400,0.4,1.0,0.0,7.76548711903211
sample_resolving,reputation_poison,3,81,3.258929573876741,0.4211857148084423,0.0,0.0,3.000783546848982,0.41420557064718055,400,0.6666666666666666,1.0,0.0,7.737512121841362
sample_resolving,reputation_poison,4,94,3.266842523454288,0.4155621177961108,0.0,0.0,3.050053553122877,0.4938925156575693,400,0.4,1.0,0.0,7.8612616106098345
sample_resolving,reputation_poison,5,107,3.2160710067427343,0.412933222226931,0.0,0.0,2.935693251648899,0.5428909164085476,400,0.4,1.0,0.0,7.788356164220942
sample_resolving,reputation_poison,6,120,3.1809906577527607,0.40977053498389493,0.0,0.0,2.9502249572376185,0.5559388779438805,400,0.4,1.0,0.0,7.762858444367607
sample_resolving,reputation_poison,7,133,3.244894464576888,0.4117498648590305,0.0,0.0,2.984425137047344,0.4730085151837149,400,0.6666666666666666,1.0,0.0,7.880742026928976
sample_resolving,reputation_poison,8,146,3.2581108372383385,0.41504829954117617,0.0,0.0,3.00947835892097,0.49766148379852027,400,0.4,1.0,0.0,7.849955874629737
sample_resolving,reputation_poison,9,159,3.1975141692528632,0.405365599946163,0.0,0.0,2.954046984573987,0.7002857658353436,0,0.4,1.0,0.0,7.887976112619147
sample_resolving,reputation_poison,10,172,3.2085280068126267,0.4119640443937362,0.0,0.0,2.9296591720669065,0.5977774593850884,400,0.4,1.0,0.0,7.7883690348133
sample_resolving,reputation_poison,11,185,3.275835266039271,0.41549717613902987,0.0,0.0,3.031032802325044,0.5383842831718724,400,0.4,1.0,0.0,7.8841336455753455
sample_resolving,reputation_poison,12,198,3.287369973691104,0.4124888658915322,0.0,0.0,3.0723003689134463,0.5503832214259341,400,0.4,1.0,0.0,7.969596867992914
sample_resolving,reputation_poison,13,211,3.1413765884288587,0.4125523651019549,0.0,0.0,2.858346451147,0.5249741118388056,400,0.4,1.0,0.0,7.614491769190376
sample_resolving,reputation_poison,14,224,3.2450832814063557,0.424355817011814,0.0,0.0,3.09611648353002,0.36844653764398183,400,0.4,1.0,0.0,7.647080943198224
sample_resolving,reputation_poison,15,237,3.132451439304168,0.4137396794514443,0.0,0.0,2.8648131219925124,0.525280571954299,400,0.4,1.0,0.0,7.571068463767654
sample_resolving,reputation_poison,16,250,3.191044479026383,0.40690641739367495,0.0,0.0,3.034673946403343,0.3883844729224051,400,0.4,1.0,0.0,7.842207305221983
